session,device_key,gdi_name,manufacturer,model,serial,width_cm,height_cm,diagonal_in,screen_area_cm2,logical_units_per_cm,normalized_canvas_width,normalized_canvas_height,godot_screen_index,trial,size_sequence_position,condition_sequence_position,tree_size,condition,resource_nodes,rendered_cards,decorators,context_retention_ratio,cards_in_viewport_before_fit,viewport_coverage_before_fit_ratio,cards_in_viewport_after_fit,fit_viewport_coverage_ratio,fit_zoom,bounds_area_cm2,graph_to_screen_area_ratio,card_area_cm2,overlap_pairs,min_parent_child_gap_px,information_fields,dimmed_cards,target_in_viewport,target_center_error_ratio,interaction_ms,engine_version,renderer,gpu
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,1,4,6,241,Optimized Overview,241,202,39,1.0,0,0.0,37,0.18316831683168,0.10000000149012,72814.5591836735,97.3456673578522,1122.84081632653,0,242.5,1,0,false,12.342234788399,367.315,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,1,5,1,364,Subtree Focus,364,43,59,0.14098360655738,0,0.0,37,0.86046511627907,0.10000000149012,64295.582755102,85.9566614373022,962.218775510204,0,163.0,2,0,false,-1.0,841.078,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,1,5,2,364,Context Collapse,364,11,59,0.03606557377049,0,0.0,4,0.36363636363636,0.10000000149012,70653.8357142857,94.456999618029,259.251428571429,0,163.0,2,0,false,-1.0,200.019,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,1,5,3,364,Baseline,364,305,59,1.0,0,0.0,37,0.12131147540984,0.10000000149012,137730.976326531,184.132321292153,17461.76,0,60.0,6,0,false,57.0411915710549,1220.52,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,1,5,4,364,Compact Cards,364,305,59,1.0,0,0.0,37,0.12131147540984,0.10000000149012,114576.271020408,153.176832914984,6794.7012244898,0,163.0,2,0,false,57.0079759584712,443.674,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,1,5,5,364,Optimized Overview,364,305,59,1.0,0,0.0,37,0.12131147540984,0.10000000149012,110501.232653061,147.728920659173,1698.67530612245,0,242.5,1,0,false,28.5039879792356,809.68,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,1,5,6,364,Optimized Search,364,305,59,1.0,6,0.01967213114754,37,0.12131147540984,0.10000000149012,110501.232653061,147.728920659173,1698.67530612245,0,242.5,1,304,true,0.00499796051416,674.549,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,1,1,61,Compact Cards,61,51,10,1.0,0,0.0,39,0.76470588235294,0.10000000149012,15532.2906122449,20.7650944013969,1128.90612244898,0,163.0,2,0,false,2.99125380152026,63.27,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,1,2,61,Optimized Overview,61,51,10,1.0,0,0.0,39,0.76470588235294,0.10000000149012,14759.8465306122,19.7324151478773,282.226530612245,0,242.5,1,0,false,1.49562690076013,82.9,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,1,3,61,Optimized Search,61,51,10,1.0,7,0.13725490196078,39,0.76470588235294,0.10000000149012,14759.8465306122,19.7324151478773,282.226530612245,0,242.5,1,50,true,0.00499796051416,87.746,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
