pair_id,feature_key,feature,screen_key,screen_model,width_cm,height_cm,diagonal_in,screen_area_cm2,canvas_width,canvas_height,tree_size,tree_path,actor,task_index,target_id,topology_safe,execution_order_safe,resource_positions_safe,new_overlap_pairs,new_hierarchy_violations,primary_metric,primary_effect_pct,off_overlap_pairs,on_overlap_pairs,other_cards_moved,max_other_move_px,far_cards_moved,effect_contract_pass,information_field_reduction_pct,fully_visible_card_gain,controlled_crossing_length_px,weighted_revealed_edge_px,protected_text_masks,salience_ratio,unrelated_nodes,unrelated_nodes_dimmed,full_bright_view_reduction_pct,off_target_width_px,on_target_width_px,target_field_gain,far_mean_alpha,local_layout_cards,local_reflow_cards
laptop_15_94|364|t1|semantic_zoom,semantic_zoom,Adaptive Zoom Detail,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,1190,770,364,res://behavior_trees/arena_commander_364.tres,Commander,1,93,True,True,True,-6,0,card_area_reduction_pct,54.6735860328455,,,,,,True,52.527646129541864,0.0,,,,,,,,,,,,,
laptop_15_94|364|t2|semantic_zoom,semantic_zoom,Adaptive Zoom Detail,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,1190,770,364,res://behavior_trees/arena_commander_364.tres,Commander,2,186,True,True,True,-6,0,card_area_reduction_pct,54.67358532869871,,,,,,True,52.527646129541864,0.0,,,,,,,,,,,,,
laptop_15_94|364|t3|semantic_zoom,semantic_zoom,Adaptive Zoom Detail,laptop_15_94,BOE0CD1,34.0,22.0,15.9437,748.0,1190,770,364,res://behavior_trees/arena_commander_364.tres,Commander,3,277,True,True,True,-6,0,card_area_reduction_pct,54.673585819739856,,,,,,True,52.527646129541864,0.0,,,,,,,,,,,,,
large_31_55|031|t1|semantic_zoom,semantic_zoom,Adaptive Zoom Detail,large_31_55,U32G3X,70.0,39.0,31.5464,2730.0,2450,1365,31,res://behavior_trees/arena_scout_31.tres,Scout,1,8,True,True,True,0,0,card_area_reduction_pct,21.120689655172413,,,,,,True,25.833333333333336,0.0,,,,,,,,,,,,,
large_31_55|031|t2|semantic_zoom,semantic_zoom,Adaptive Zoom Detail,large_31_55,U32G3X,70.0,39.0,31.5464,2730.0,2450,1365,31,res://behavior_trees/arena_scout_31.tres,Scout,2,16,True,True,True,0,0,card_area_reduction_pct,21.120689655172413,,,,,,True,25.833333333333336,0.0,,,,,,,,,,,,,
large_31_55|031|t3|semantic_zoom,semantic_zoom,Adaptive Zoom Detail,large_31_55,U32G3X,70.0,39.0,31.5464,2730.0,2450,1365,31,res://behavior_trees/arena_scout_31.tres,Scout,3,23,True,True,True,0,0,card_area_reduction_pct,21.120689655172413,,,,,,True,25.833333333333336,0.0,,,,,,,,,,,,,
large_31_55|061|t1|semantic_zoom,semantic_zoom,Adaptive Zoom Detail,large_31_55,U32G3X,70.0,39.0,31.5464,2730.0,2450,1365,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,1,15,True,True,True,0,0,card_area_reduction_pct,21.7104358586553,,,,,,True,26.75438596491228,0.0,,,,,,,,,,,,,
large_31_55|061|t2|semantic_zoom,semantic_zoom,Adaptive Zoom Detail,large_31_55,U32G3X,70.0,39.0,31.5464,2730.0,2450,1365,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,2,38,True,True,True,0,0,card_area_reduction_pct,21.7104358586553,,,,,,True,26.75438596491228,0.0,,,,,,,,,,,,,
large_31_55|061|t3|semantic_zoom,semantic_zoom,Adaptive Zoom Detail,large_31_55,U32G3X,70.0,39.0,31.5464,2730.0,2450,1365,61,res://behavior_trees/arena_skirmisher_61.tres,Skirmisher,3,49,True,True,True,0,0,card_area_reduction_pct,21.7104358586553,,,,,,True,26.75438596491228,0.0,,,,,,,,,,,,,
large_31_55|121|t1|semantic_zoom,semantic_zoom,Adaptive Zoom Detail,large_31_55,U32G3X,70.0,39.0,31.5464,2730.0,2450,1365,121,res://behavior_trees/arena_hunter_121.tres,Hunter,1,32,True,True,True,0,0,card_area_reduction_pct,22.940701020184605,,,,,,True,28.009259259259263,0.0,,,,,,,,,,,,,
